tiempo_s,x_odom,y_odom,phi_odom,vel_izq_radps,vel_der_radps,ps_front_max,waypoint_idx,casi_colision,x_gps,y_gps
72.768,0.5984,0.7261,0.4648,0.628,3.14,1275.39,5,1,,
72.832,0.6006,0.7273,0.5267,0.628,3.14,1266.68,5,1,,
72.896,0.6027,0.7286,0.5911,0.628,3.14,1268.34,5,1,,
72.96,0.6048,0.7301,0.653,0.628,3.14,1258.78,5,1,,
73.024,0.6067,0.7316,0.7173,0.628,3.14,1287.84,5,1,,
73.088,0.6084,0.7333,0.7817,0.628,3.14,1293.45,5,1,,
73.152,0.6102,0.7351,0.8436,0.628,3.14,1301.98,5,1,,
73.216,0.6117,0.737,0.908,0.628,3.14,1292.88,5,1,,
73.28,0.6132,0.739,0.9699,0.628,3.14,1260.15,5,1,,
73.344,0.6145,0.7411,1.0342,0.628,3.14,1249.55,5,1,,
73.408,0.6157,0.7432,1.0986,0.628,3.14,1266.35,5,1,,
73.472,0.6168,0.7455,1.1605,0.628,3.14,1262.13,5,1,,
73.536,0.6177,0.7477,1.2249,0.628,3.14,1228.42,5,1,,
73.6,0.6185,0.7501,1.2868,0.628,3.14,1224.49,5,1,,
73.664,0.6191,0.7525,1.3511,0.628,3.14,1202.6,5,1,,
73.728,0.6195,0.7549,1.4155,0.628,3.14,1207.74,5,1,,
73.792,0.6199,0.7574,1.4774,0.628,3.14,1171.19,5,1,,
73.856,0.62,0.7598,1.5418,0.628,3.14,1165.98,5,1,,
73.92,0.62,0.7623,1.6037,0.628,3.14,1197.33,5,1,,
73.984,0.6198,0.7648,1.668,0.628,3.14,1152.2,5,1,,
74.048,0.6195,0.7672,1.7324,0.628,3.14,1133.46,5,1,,
74.112,0.619,0.7697,1.7943,0.628,3.14,1112.39,5,1,,
74.176,0.6184,0.772,1.8587,0.628,3.14,1065.72,5,1,,
74.24,0.6176,0.7744,1.9206,0.628,3.14,1105.03,5,1,,
74.304,0.6167,0.7767,1.9849,0.628,3.14,1158.65,5,1,,
74.368,0.6157,0.7789,2.0493,0.628,3.14,1166.78,5,1,,
74.432,0.6144,0.7811,2.1112,0.628,3.14,1227.77,5,1,,
74.496,0.6132,0.7831,2.1731,0.628,3.14,1265.71,5,1,,
74.56,0.6117,0.7851,2.235,0.628,3.14,1343.03,5,1,,
74.624,0.6101,0.787,2.2994,0.628,3.14,1374.79,5,1,,
74.688,0.6084,0.7888,2.3637,0.628,3.14,1421.96,5,1,,
74.752,0.6066,0.7905,2.4256,0.628,3.14,1451.58,5,1,,
74.816,0.6047,0.792,2.49,0.628,3.14,1488.44,5,1,,
74.88,0.6026,0.7935,2.5519,0.628,3.14,1515.52,5,1,,
74.944,0.6006,0.7948,2.6163,0.628,3.14,1559.96,5,1,,
75.008,0.5984,0.7959,2.6806,0.628,3.14,1579.76,5,1,,
75.072,0.5961,0.797,2.7425,0.628,3.14,1613.67,5,1,,
75.136,0.5938,0.7979,2.8069,0.628,3.14,1642.24,5,1,,
75.2,0.5914,0.7986,2.8688,0.628,3.14,1642.52,5,1,,
75.264,0.5891,0.7992,2.9332,0.628,3.14,1674.08,5,1,,
75.328,0.5867,0.7996,2.9975,0.628,3.14,1691.51,5,1,,
75.392,0.5842,0.7999,3.0594,0.628,3.14,1712.25,5,1,,
75.456,0.5817,0.8,3.1238,0.628,3.14,1727.33,5,1,,
75.52,0.5792,0.8,-3.0975,0.628,3.14,1748.6,5,1,,
75.584,0.5768,0.7998,-3.0331,0.628,3.14,1758.27,5,1,,
75.648,0.5744,0.7995,-2.9688,0.628,3.14,1767.23,5,1,,
75.712,0.5719,0.799,-2.9069,0.628,3.14,1765.56,5,1,,
75.776,0.5695,0.7983,-2.8425,0.628,3.14,1785.22,5,1,,
75.84,0.5672,0.7975,-2.7806,0.628,3.14,1788.99,5,1,,
75.904,0.5649,0.7966,-2.7162,0.628,3.14,1790.43,5,1,,
75.968,0.5627,0.7955,-2.6519,0.628,3.14,1812.54,5,1,,
76.032,0.5605,0.7942,-2.59,0.628,3.14,1817.49,5,1,,
76.096,0.5585,0.7929,-2.5256,0.628,3.14,1819.78,5,1,,
76.16,0.5565,0.7914,-2.4637,0.628,3.14,1822.78,5,1,,
76.224,0.5546,0.7898,-2.3993,0.628,3.14,1809.95,5,1,,
76.288,0.5529,0.7881,-2.335,0.628,3.14,1824.92,5,1,,
76.352,0.5512,0.7862,-2.2731,0.628,3.14,1820.29,5,1,,
76.416,0.5497,0.7843,-2.2087,0.628,3.14,1820.08,5,1,,
76.48,0.5482,0.7822,-2.1468,0.628,3.14,1816.45,5,1,,
76.544,0.547,0.7801,-2.0824,0.628,3.14,1812.18,5,1,,
76.608,0.5459,0.778,-2.0181,0.628,3.14,1795.43,5,1,,
76.672,0.5448,0.7757,-1.9562,0.628,3.14,1799.7,5,1,,
76.736,0.544,0.7734,-1.8918,0.628,3.14,1779.44,5,1,,
76.8,0.5433,0.771,-1.8299,0.628,3.14,1777.3,5,1,,
76.864,0.5427,0.7686,-1.768,0.628,3.14,1768.64,5,1,,
76.928,0.5423,0.7662,-1.7036,0.628,3.14,1762.29,5,1,,
76.992,0.5421,0.7637,-1.6418,0.628,3.14,1740.08,5,1,,
77.056,0.542,0.7613,-1.5774,0.628,3.14,1725.9,5,1,,
77.12,0.542,0.7588,-1.5155,0.628,3.14,1710.46,5,1,,
77.184,0.5423,0.7563,-1.4511,0.628,3.14,1693.71,5,1,,
77.248,0.5426,0.7539,-1.3867,0.628,3.14,1680.64,5,1,,
77.312,0.5432,0.7515,-1.3249,0.628,3.14,1644.96,5,1,,
77.376,0.5438,0.7491,-1.2605,0.628,3.14,1642.94,5,1,,
77.44,0.5447,0.7467,-1.1986,0.628,3.14,1605.51,5,1,,
77.504,0.5456,0.7445,-1.1342,0.628,3.14,1579.09,5,1,,
77.568,0.5467,0.7423,-1.0698,0.628,3.14,1552.93,5,1,,
77.632,0.548,0.7402,-1.008,0.628,3.14,1535.04,5,1,,
77.696,0.5494,0.7381,-0.9436,0.628,3.14,1496.17,5,1,,
77.76,0.5509,0.7361,-0.8817,0.628,3.14,1479.18,5,1,,
77.824,0.5525,0.7343,-0.8173,0.628,3.14,1472.04,5,1,,
77.888,0.5543,0.7326,-0.753,0.628,3.14,1442.81,5,1,,
77.952,0.5562,0.7309,-0.6911,0.628,3.14,1410.24,5,1,,
78.016,0.5581,0.7294,-0.6267,0.628,3.14,1361.96,5,1,,
78.08,0.5602,0.728,-0.5648,0.628,3.14,1327.68,5,1,,
78.144,0.5623,0.7268,-0.5004,0.628,3.14,1272.0,5,1,,
78.208,0.5645,0.7257,-0.4361,0.628,3.14,1179.28,5,1,,
78.272,0.5668,0.7247,-0.3742,0.628,3.14,1048.04,5,1,,
78.336,0.5691,0.7239,-0.3098,0.628,3.14,1033.38,5,1,,
78.4,0.5715,0.7232,-0.2479,0.628,3.14,924.19,5,1,,
78.464,0.5739,0.7226,-0.1835,0.628,3.14,905.2,5,1,,
78.528,0.5763,0.7223,-0.1192,0.628,3.14,821.63,5,1,,
78.592,0.5788,0.722,-0.0573,0.628,3.14,719.84,5,1,,
78.656,0.5812,0.722,0.0071,0.628,3.14,685.29,5,1,,
78.72,0.5837,0.7221,0.069,0.628,3.14,639.63,5,1,,
78.784,0.5862,0.7223,0.1334,0.628,3.14,615.87,5,1,,
78.848,0.5886,0.7227,0.1977,0.628,3.14,546.41,5,1,,
78.912,0.591,0.7233,0.2596,0.628,3.14,542.62,5,1,,
78.976,0.5934,0.724,0.324,0.628,3.14,510.4,5,1,,
79.04,0.5957,0.7249,0.3859,0.628,3.14,490.6,5,1,,
79.104,0.598,0.7259,0.4503,0.628,3.14,486.34,5,1,,
79.168,0.6001,0.727,0.5146,0.628,3.14,463.08,5,1,,
79.232,0.6022,0.7283,0.5741,0.628,3.14,442.72,5,1,,
79.296,0.6042,0.7297,0.6384,0.628,3.14,416.35,5,1,,
79.36,0.6062,0.7312,0.7003,0.628,3.14,387.54,5,1,,
79.424,0.608,0.7329,0.7647,0.628,3.14,380.83,5,1,,
79.488,0.6097,0.7346,0.8291,0.628,3.14,354.97,5,1,,
79.552,0.6114,0.7365,0.891,0.628,3.14,354.92,5,1,,
79.616,0.6128,0.7385,0.9553,0.628,3.14,344.59,5,1,,
79.68,0.6142,0.7406,1.0172,0.628,3.14,341.07,5,1,,
79.744,0.6154,0.7427,1.0816,0.628,3.14,334.27,5,1,,
79.808,0.6165,0.7449,1.146,0.628,3.14,310.87,5,1,,
79.872,0.6175,0.7472,1.2079,0.628,3.14,300.96,5,1,,
79.936,0.6183,0.7495,1.2722,5.761,-5.761,296.38,5,1,,
80.0,0.6183,0.7496,0.9826,4.845,-4.845,289.14,5,1,,
80.064,0.6183,0.7495,0.7375,4.065,-4.065,276.67,5,1,,
80.128,0.6183,0.7495,0.5344,3.422,-3.422,266.11,5,1,,
80.192,0.6183,0.7495,0.3611,2.872,-2.872,253.14,5,1,,
80.256,0.6183,0.7495,0.2176,2.417,-2.417,232.51,5,1,,
80.32,0.6183,0.7495,0.0938,2.024,-2.024,229.59,5,1,,
80.384,0.6183,0.7495,-0.0077,1.704,-1.704,220.02,5,1,,
80.448,0.6183,0.7495,-0.0944,1.428,-1.428,207.15,5,1,,
80.512,0.6183,0.7495,-0.1662,1.201,-1.201,202.05,5,1,,
80.576,0.6183,0.7495,-0.2256,1.013,-1.013,205.0,5,1,,
80.64,0.6183,0.7495,-0.2776,0.847,-0.847,191.93,5,1,,
80.704,0.6183,0.7495,-0.3197,0.714,-0.714,185.44,5,1,,
80.768,0.6183,0.7495,-0.3568,0.596,-0.596,172.16,5,1,,
80.832,0.6183,0.7495,-0.3865,0.502,-0.502,163.38,5,1,,
80.896,0.6183,0.7495,-0.4113,0.423,-0.423,161.0,5,1,,
80.96,0.6183,0.7495,-0.4336,0.353,-0.353,155.33,5,1,,
81.024,0.6183,0.7495,-0.4509,3.095,2.499,146.67,5,0,,
81.088,0.6216,0.7479,-0.4658,2.95,2.426,142.34,5,0,,
81.152,0.6247,0.7463,-0.4806,2.811,2.363,136.04,5,0,,
81.216,0.6277,0.7447,-0.4905,2.69,2.288,121.57,5,0,,
81.28,0.6306,0.7431,-0.5004,2.568,2.214,123.75,5,0,,
81.344,0.6333,0.7416,-0.5103,2.453,2.149,124.6,5,0,,
81.408,0.636,0.7402,-0.5178,2.347,2.078,108.54,5,0,,
81.472,0.6385,0.7387,-0.5252,2.243,2.012,108.14,5,0,,
81.536,0.6409,0.7373,-0.5301,2.149,1.941,103.76,5,0,,
81.6,0.6432,0.7359,-0.5351,2.058,1.873,104.84,5,0,,
81.664,0.6455,0.7346,-0.54,1.97,1.81,94.8,5,0,,
81.728,0.6476,0.7333,-0.545,1.886,1.752,85.35,5,0,,
81.792,0.6496,0.7321,-0.5475,1.811,1.687,85.1,5,0,,
81.856,0.6515,0.7309,-0.5499,1.739,1.627,75.62,5,0,,
81.92,0.6534,0.7297,-0.5524,1.668,1.567,70.94,5,0,,
81.984,0.6552,0.7286,-0.5549,1.6,1.511,72.14,5,0,,
82.048,0.6569,0.7276,-0.5574,1.535,1.458,73.04,5,0,,
82.112,0.6586,0.7265,-0.5598,1.47,1.407,71.32,5,0,,
82.176,0.6602,0.7255,-0.5623,1.409,1.359,68.46,5,0,,
82.24,0.6617,0.7246,-0.5623,1.357,1.305,70.62,5,0,,
82.304,0.6632,0.7236,-0.5648,1.299,1.261,70.25,5,0,,
82.368,0.6646,0.7227,-0.5648,1.251,1.211,69.52,5,0,,
82.432,0.666,0.7218,-0.5648,1.203,1.161,72.33,5,0,,
82.496,0.6673,0.721,-0.5673,1.152,1.125,69.46,5,0,,
82.56,0.6686,0.7202,-0.5673,1.108,1.08,67.68,5,0,,
82.624,0.6698,0.7195,-0.5673,1.067,1.038,68.37,5,0,,
82.688,0.671,0.7187,-0.5673,1.026,0.996,71.11,5,0,,
82.752,0.6721,0.718,-0.5697,0.979,0.963,67.18,5,0,,
82.816,0.6731,0.7173,-0.5722,0.935,0.935,70.07,5,0,,
82.88,0.6742,0.7166,-0.5697,0.908,0.891,70.67,5,0,,
82.944,0.6751,0.716,-0.5697,0.0,0.0,75.09,6,0,,
